customer_id,credit_score,monthly_income,loan_amount,monthly_emi,outstanding_amount,overdue_amount,emi_delay_count,previous_payment_delays,complaint_count,negative_sentiment_count,transaction_count,transaction_anomaly_count,employment_type,default_next_90_days
C1033,703,42890,201000,5200,42300,0,0,0,2,1,81,0,Freelance,0
C1034,698,25358,296000,9900,253700,0,0,0,0,0,50,0,Salaried,0
C1035,678,53909,624000,19900,340300,0,0,0,0,0,71,1,Salaried,0
C1036,600,39858,450000,15500,298200,0,0,0,0,0,74,1,Freelance,0
C1037,682,53162,229000,6200,178600,6900,1,1,2,1,59,0,Freelance,0
C1038,572,74171,930000,21800,257700,0,0,0,0,0,53,0,Business Owner,0
C1039,681,28738,93000,2400,19500,0,0,0,0,0,68,0,Salaried,0
C1040,591,20000,195000,6700,46200,14700,2,5,4,1,9,0,Freelance,1
C1041,785,47880,304000,8500,129500,47400,5,6,2,0,66,0,Self-Employed,1
C1042,443,37738,554000,19300,371300,35000,2,4,2,2,48,0,Salaried,1
C1043,739,80207,355000,10200,328500,40200,4,6,2,1,55,2,Business Owner,1
C1044,658,31664,389000,10200,361000,0,0,0,1,0,56,0,Freelance,0
C1045,573,26129,181000,4300,115300,0,0,0,0,0,47,0,Salaried,0
C1046,583,59128,518000,15500,257000,0,0,0,0,0,38,0,Salaried,0
C1047,646,45859,681000,16300,171100,50100,3,4,0,0,28,0,Freelance,1
C1048,638,84400,856000,19300,341600,57100,3,6,2,1,68,0,Freelance,1
C1049,654,47902,279000,6800,66800,0,0,0,0,0,72,1,Freelance,1
C1050,850,29662,202000,6400,187300,0,0,0,0,0,57,0,Salaried,0
C1051,671,44131,454000,9900,239400,0,0,0,0,0,58,0,Freelance,0
C1052,605,69898,358000,9100,240800,9500,1,1,1,0,70,0,Freelance,0
C1053,664,21387,155000,3900,127700,0,0,1,0,0,77,0,Salaried,0
C1054,616,38755,485000,10200,104400,24200,2,3,3,0,43,1,Salaried,1
C1055,673,98188,1066000,24300,614900,53900,2,4,2,1,45,0,Business Owner,1
C1056,743,43563,142000,3900,127100,0,0,0,0,0,58,0,Self-Employed,0
C1057,773,38357,239000,7900,46400,0,0,0,0,0,34,0,Salaried,0
C1058,714,66188,609000,17400,154600,0,0,0,0,0,21,0,Self-Employed,0
C1059,552,31747,250000,7200,123100,21800,3,4,4,1,44,0,Business Owner,1
C1060,717,60201,470000,12400,126200,27800,2,2,1,1,69,1,Business Owner,1
C1061,613,65989,783000,21300,401700,0,0,0,0,0,75,0,Freelance,0
C1062,754,85038,1093000,32400,515800,0,0,0,1,0,47,0,Business Owner,0
C1063,616,68510,926000,25800,797700,28800,1,2,6,2,58,1,Freelance,1
C1064,764,76574,838000,23600,716800,0,0,0,1,1,51,0,Freelance,0
C1065,710,32270,441000,11600,212000,0,0,0,3,0,55,0,Salaried,0
C1066,553,99921,368000,11100,151800,21600,2,5,1,1,56,1,Salaried,1
C1067,594,55165,193000,5000,125100,5300,1,2,0,0,15,0,Self-Employed,0
C1068,698,60594,775000,25600,719300,0,0,0,0,0,76,0,Freelance,0
C1069,690,20000,148000,4600,125700,0,0,0,1,0,28,0,Freelance,0
C1070,605,89149,941000,28100,693500,0,0,0,0,0,75,0,Self-Employed,0
C1071,734,85341,1005000,32300,780500,0,0,0,1,0,63,1,Freelance,0
C1072,661,60638,456000,13600,188800,0,0,0,0,0,33,0,Business Owner,0
C1073,796,27971,160000,3800,97600,0,0,0,1,0,49,2,Freelance,0
C1074,671,42872,423000,13000,249700,0,0,0,0,0,76,0,Freelance,0
C1075,605,100194,1108000,36000,922000,69000,2,5,2,0,27,0,Freelance,1
C1076,747,21168,155000,3100,35300,0,0,0,0,0,40,0,Salaried,0
C1077,645,133448,1731000,37200,460100,110500,3,4,0,0,29,1,Business Owner,1
C1078,824,26951,334000,10100,229500,11300,1,1,2,2,41,1,Freelance,1
C1079,626,20000,260000,7800,51300,0,0,0,1,0,47,0,Business Owner,0
C1080,822,49806,436000,10600,192100,0,0,0,0,0,29,0,Business Owner,0
C1081,623,71562,435000,10700,273400,11000,1,4,3,1,33,0,Business Owner,1
C1082,773,49440,594000,18800,543600,20500,1,4,0,0,19,0,Self-Employed,1
C1083,588,26344,345000,10300,247800,0,0,1,0,0,67,0,Freelance,1
C1084,683,64697,488000,15300,278000,54500,3,4,1,0,15,0,Salaried,1
C1085,700,49973,503000,10500,95800,0,0,0,0,0,54,1,Salaried,0
C1086,725,38494,443000,15300,268900,31200,2,3,2,0,68,1,Salaried,0
C1087,588,43318,638000,15100,462000,15600,1,2,0,0,41,0,Salaried,0
C1088,674,20000,91000,2900,58600,2900,1,3,1,1,47,0,Freelance,1
C1089,786,125986,978000,34100,836700,0,0,0,0,0,63,0,Salaried,0
C1090,682,27124,292000,8100,251500,0,0,0,0,0,26,0,Business Owner,0
C1091,783,66637,638000,17900,140700,0,0,0,0,0,37,0,Self-Employed,0
C1092,623,27014,104000,2600,53900,0,0,0,1,0,81,0,Salaried,0
C1093,521,37793,437000,12100,121600,0,0,0,1,1,16,0,Business Owner,0
C1094,769,44416,160000,5300,133100,0,0,0,0,0,75,1,Salaried,0
C1095,612,57367,429000,9500,366800,0,0,0,0,0,37,0,Freelance,0
C1096,719,32321,365000,9800,94200,11300,1,2,1,1,36,0,Business Owner,0
C1097,702,52986,196000,4000,139000,4400,1,2,3,3,17,0,Freelance,1
C1098,749,48737,367000,8600,233600,0,0,0,0,0,41,2,Salaried,0
C1099,660,63848,760000,23300,293200,0,0,0,0,0,51,0,Business Owner,0
C1100,676,93036,554000,15300,146000,0,0,0,0,0,54,0,Business Owner,0
C1101,717,51568,273000,9300,128600,0,0,0,0,0,43,2,Business Owner,0
C1102,648,62782,569000,19600,516400,0,0,0,0,0,31,0,Salaried,0
C1103,624,60927,525000,13300,310000,0,0,0,0,0,63,0,Self-Employed,0
C1104,619,94658,1246000,31000,886600,35600,1,4,3,2,49,1,Self-Employed,1
C1105,681,22956,302000,9900,194200,0,0,0,1,0,41,0,Freelance,0
C1106,721,35216,127000,3600,49000,10400,3,3,1,1,37,0,Self-Employed,0
C1107,723,91561,646000,19700,532900,0,0,0,1,0,30,0,Salaried,0
C1108,671,94659,503000,10800,374600,0,0,0,0,0,69,0,Business Owner,0
C1109,696,30362,343000,11400,291300,0,0,0,1,0,58,2,Business Owner,0
C1110,714,51902,313000,6600,170300,6400,1,1,0,0,61,0,Salaried,0
C1111,748,64038,867000,25700,747400,0,0,0,1,1,55,0,Business Owner,0
C1112,836,74923,1007000,31900,658700,0,0,0,1,0,5,0,Self-Employed,0
C1113,547,37775,376000,7900,101400,0,0,0,0,0,42,0,Freelance,0
C1114,636,56000,765000,25700,179000,0,0,0,0,0,76,0,Salaried,0
C1115,607,94697,1119000,38200,251200,84100,2,4,2,1,59,1,Business Owner,1
C1116,782,43375,536000,14800,187500,0,0,0,1,0,5,0,Salaried,0
C1117,678,53260,203000,6100,38000,6600,1,3,3,0,59,1,Self-Employed,1
C1118,832,37081,154000,4000,139200,0,0,1,0,0,45,2,Business Owner,1
C1119,704,67686,413000,13800,203800,0,0,0,1,0,25,0,Business Owner,0
C1120,565,201205,1814000,43000,1266400,0,0,0,1,0,48,0,Business Owner,0
C1121,778,94476,1259000,27800,621900,32500,1,1,2,0,32,0,Business Owner,0
C1122,688,44797,374000,11600,260200,10700,1,3,0,0,27,0,Salaried,0
C1123,734,52433,375000,11300,117700,0,0,0,0,0,41,0,Self-Employed,0
C1124,724,117243,1654000,33700,1185200,32400,1,3,2,0,44,2,Self-Employed,1
C1125,697,69797,916000,30700,465700,29400,1,1,1,0,9,0,Freelance,0
C1126,723,53641,230000,4900,191400,0,0,0,0,0,30,1,Salaried,0
C1127,649,57506,326000,9300,118000,0,0,0,0,0,14,0,Self-Employed,0
C1128,662,47347,700000,20600,385400,42800,2,3,1,1,57,1,Salaried,0
C1129,598,32933,351000,9000,228500,21100,2,3,5,0,55,0,Salaried,1
C1130,825,53965,233000,5600,213600,0,0,0,0,0,57,0,Self-Employed,0
C1131,698,42508,527000,10700,240700,33300,3,5,1,1,51,2,Freelance,1
C1132,704,93713,495000,14900,356500,0,0,0,0,0,53,0,Freelance,0
C1133,748,40441,142000,3800,107900,0,0,1,0,0,58,0,Freelance,0
C1134,784,23482,115000,2700,108500,0,0,1,0,0,5,0,Business Owner,0
C1135,590,38260,267000,7600,195200,0,0,0,0,0,45,0,Self-Employed,0
C1136,779,61895,488000,12100,254100,11400,1,2,0,0,58,0,Business Owner,0
C1137,636,24379,205000,6900,122600,7700,1,4,2,2,44,0,Business Owner,1
C1138,718,66806,778000,27200,278100,0,0,0,0,0,48,0,Business Owner,0
C1139,627,27714,210000,7300,32400,0,0,1,1,1,30,0,Salaried,1
C1140,701,83267,1151000,34900,1066800,0,0,0,0,0,52,0,Salaried,0
C1141,722,28253,152000,4400,105200,0,0,0,0,0,66,0,Self-Employed,0
C1142,655,68999,280000,5800,232900,0,0,0,0,0,31,0,Self-Employed,0
C1143,777,30873,355000,9900,274000,0,0,0,1,0,46,1,Salaried,0
C1144,712,20000,160000,4300,138600,0,0,0,0,0,57,0,Salaried,0
C1145,679,120077,1182000,36300,912600,36400,1,2,1,1,5,0,Business Owner,0
C1146,725,30060,424000,11900,360900,24600,2,3,3,1,72,1,Freelance,1
C1147,730,58318,535000,15400,150000,14700,1,3,1,1,66,0,Freelance,1
C1148,658,35173,432000,13300,275900,0,0,0,1,0,29,2,Freelance,1
C1149,577,27863,109000,2400,20300,10500,4,5,2,1,15,3,Freelance,1
C1150,634,79470,623000,14700,537400,0,0,0,0,0,80,0,Freelance,0
C1151,711,117376,731000,25600,454500,0,0,0,1,0,58,0,Business Owner,0
C1152,786,33239,395000,11500,151400,0,0,0,1,0,5,0,Self-Employed,0
C1153,606,53288,283000,9900,86700,0,0,0,1,0,58,0,Salaried,0
C1154,687,45169,319000,8100,78100,9100,1,3,0,0,72,0,Business Owner,0
C1155,662,36308,207000,6400,112200,0,0,0,0,0,72,0,Freelance,0
C1156,656,20000,299000,7900,218600,0,0,0,0,0,59,0,Salaried,0
C1157,633,52251,206000,4200,92000,0,0,0,0,0,55,0,Business Owner,0
C1158,749,36187,189000,4600,56200,0,0,0,0,0,5,0,Freelance,0
C1159,659,29471,169000,4000,146000,0,0,0,1,0,50,0,Business Owner,0
C1160,835,44806,265000,7400,184900,0,0,1,1,1,74,0,Salaried,0
C1161,702,43051,578000,17400,393800,0,0,0,0,0,38,1,Self-Employed,0
C1162,735,24008,338000,7200,186700,0,0,0,1,0,73,0,Freelance,0
C1163,591,74796,763000,23100,399300,48000,2,4,0,0,43,0,Salaried,1
C1164,695,23860,151000,4100,75400,11300,3,3,3,1,44,1,Salaried,1
C1165,612,101996,812000,20800,470300,0,0,1,1,0,46,1,Self-Employed,1
C1166,688,36159,535000,14100,171000,0,0,0,0,0,26,0,Business Owner,0
C1167,698,41031,303000,10100,270100,53300,5,7,2,1,45,1,Self-Employed,1
C1168,607,55908,511000,14000,101300,0,0,0,1,1,90,0,Self-Employed,0
C1169,671,49750,512000,14000,157100,0,0,1,0,0,64,1,Business Owner,0
C1170,679,98881,767000,26100,428200,0,0,0,0,0,48,0,Business Owner,0
C1171,717,50091,342000,7700,191100,0,0,0,2,0,52,0,Business Owner,0
C1172,610,22287,131000,2700,75200,9300,3,3,4,3,81,1,Salaried,1
C1173,661,35161,289000,6900,83300,8200,1,2,2,2,65,0,Salaried,1
C1174,630,56776,249000,7800,91200,0,0,1,0,0,12,0,Freelance,0
C1175,692,102965,435000,13300,191500,46300,3,4,2,2,54,0,Freelance,1
C1176,615,72554,860000,27500,299100,0,0,0,0,0,47,2,Self-Employed,0
C1177,789,20000,127000,2900,68000,0,0,0,1,0,52,0,Self-Employed,0
C1178,568,51551,581000,19500,163200,64900,3,4,2,2,39,1,Freelance,1
C1179,774,46400,321000,8100,278100,0,0,0,0,0,39,0,Self-Employed,0
C1180,638,20000,101000,3100,30100,6900,2,5,1,0,37,0,Business Owner,0
C1181,565,64571,448000,11100,184200,0,0,0,0,0,48,0,Salaried,0
C1182,625,44749,571000,16400,193300,0,0,0,0,0,26,0,Freelance,0
C1183,600,36194,333000,11200,61600,0,0,0,0,0,32,0,Salaried,0
C1184,543,36200,386000,10100,241500,9600,1,4,2,2,18,0,Freelance,1
C1185,830,48923,584000,18100,278900,0,0,0,0,0,25,0,Salaried,0
C1186,634,138178,1962000,63700,1078000,0,0,0,0,0,30,0,Freelance,0
C1187,849,85206,446000,13600,92100,0,0,0,0,0,35,0,Salaried,0
C1188,622,37134,456000,11300,362000,23700,2,6,1,0,56,0,Business Owner,1
C1189,850,32653,195000,4800,125000,0,0,0,1,0,69,0,Freelance,0
C1190,602,42123,566000,11500,227900,44100,4,8,1,0,47,1,Freelance,1
C1191,774,38274,360000,7800,283600,0,0,0,0,0,61,0,Freelance,0
C1192,633,35656,127000,3000,54100,0,0,0,1,0,50,0,Business Owner,0
C1193,563,39990,154000,4300,145100,0,0,0,1,0,26,0,Salaried,0
C1194,720,95981,567000,15800,191000,0,0,0,1,1,82,0,Freelance,0
C1195,703,193763,2533000,83600,1438300,0,0,0,0,0,35,0,Salaried,0
C1196,708,89838,1345000,42800,496200,41500,1,2,2,0,35,0,Business Owner,0
C1197,686,96745,1348000,33600,371200,0,0,0,1,1,39,0,Self-Employed,0
C1198,580,36818,348000,11300,142300,12800,1,3,1,1,59,0,Freelance,1
C1199,706,38392,390000,11400,126700,0,0,0,0,0,67,0,Business Owner,0
C1200,643,20729,78000,2600,47200,2600,1,3,1,1,25,2,Salaried,1
C1201,668,49101,368000,8000,177700,0,0,0,0,0,64,0,Freelance,0
C1202,538,65659,430000,10900,278700,43700,4,6,0,0,27,1,Salaried,1
C1203,792,70650,508000,17400,364400,0,0,0,1,0,19,0,Self-Employed,0
C1204,850,49651,273000,8700,248000,0,0,0,0,0,65,1,Freelance,0
C1205,632,49495,190000,3800,167300,0,0,0,1,0,60,0,Freelance,0
C1206,631,32656,209000,6300,67800,0,0,0,0,0,46,0,Salaried,0
C1207,598,58536,558000,14400,281200,0,0,0,0,0,53,0,Freelance,0
C1208,608,42813,231000,4800,115600,0,0,0,0,0,62,0,Business Owner,0
C1209,780,47558,324000,8100,243400,0,0,0,1,0,73,1,Business Owner,0
C1210,685,41510,269000,7100,145500,13600,2,4,1,0,65,1,Self-Employed,1
C1211,530,48323,592000,13000,451400,0,0,0,3,0,14,0,Business Owner,1
C1212,636,54390,381000,7700,285600,0,0,0,1,0,57,0,Self-Employed,0
C1213,689,73483,646000,13400,387300,0,0,0,0,0,70,0,Salaried,0
C1214,589,92770,681000,16800,490100,17600,1,5,2,1,62,0,Salaried,1
C1215,683,86764,818000,26900,443700,0,0,0,0,0,54,2,Self-Employed,0
C1216,685,48360,545000,14100,387700,14800,1,3,3,0,44,0,Business Owner,1
C1217,699,77752,880000,22700,152500,0,0,1,3,1,39,2,Business Owner,0
C1218,583,25125,91000,2000,27700,0,0,0,0,0,61,0,Self-Employed,0
C1219,733,31365,399000,8800,215200,8700,1,3,5,0,73,0,Self-Employed,0
C1220,649,29581,133000,3500,24200,3700,1,3,1,1,18,0,Salaried,0
C1221,750,56789,395000,10300,345600,0,0,1,1,0,47,0,Self-Employed,0
C1222,606,49946,596000,12900,282500,0,0,0,1,1,30,2,Business Owner,0
C1223,680,67562,585000,15600,244500,0,0,0,0,0,52,0,Self-Employed,0
C1224,689,59728,883000,21800,264000,0,0,0,1,0,45,0,Self-Employed,0
C1225,536,92239,373000,10100,280400,9500,1,4,0,0,31,0,Self-Employed,0
C1226,721,35014,394000,8700,217400,0,0,0,1,0,17,0,Salaried,0
C1227,665,66073,742000,21500,423100,0,0,0,0,0,39,0,Self-Employed,0
C1228,603,41034,463000,12600,181200,14600,1,2,2,1,46,2,Freelance,1
C1229,645,25181,177000,4500,134200,0,0,0,1,1,48,0,Freelance,0
C1230,642,51843,759000,25600,345100,0,0,0,1,0,7,1,Freelance,0
C1231,850,52741,515000,10800,322700,10700,1,4,4,1,40,0,Business Owner,0
C1232,615,32770,418000,9000,136900,0,0,0,0,0,58,1,Business Owner,0
C1233,613,128219,557000,17100,525900,0,0,0,0,0,65,0,Self-Employed,0
C1234,691,57813,338000,8400,300000,0,0,0,0,0,60,0,Freelance,0
C1235,657,33003,160000,3400,106000,0,0,0,1,0,35,0,Salaried,0
C1236,708,154025,2256000,68700,2043400,81300,1,2,2,2,54,0,Freelance,1
C1237,658,63758,476000,10200,414100,11500,1,3,1,1,23,0,Freelance,1
C1238,500,23823,292000,7900,228100,7200,1,3,0,0,33,0,Business Owner,0
C1239,781,30484,283000,6600,234000,0,0,0,0,0,24,0,Business Owner,0
C1240,682,24505,133000,4200,45600,0,0,0,3,0,45,0,Salaried,0
C1241,850,28485,274000,9400,162100,0,0,0,0,0,30,0,Business Owner,0
C1242,567,93513,635000,18500,162700,18000,1,1,0,0,35,0,Salaried,0
C1243,626,80503,1135000,28300,236100,0,0,1,0,0,26,0,Business Owner,0
C1244,850,41099,462000,9600,224000,0,0,0,0,0,22,0,Freelance,0
C1245,660,27861,352000,8500,229000,9700,1,5,1,1,80,0,Freelance,1
C1246,686,57723,287000,5800,222900,6600,1,4,4,1,88,0,Salaried,0
C1247,692,42587,197000,5800,80700,0,0,0,1,1,44,2,Salaried,0
C1248,686,44599,354000,8700,96700,0,0,0,0,0,45,0,Business Owner,0
C1249,664,60779,445000,12100,266700,0,0,0,1,0,63,0,Business Owner,0
C1250,701,37259,434000,9800,74900,0,0,0,1,0,50,2,Salaried,0
C1251,648,70683,849000,27800,588100,129700,5,6,2,2,29,2,Salaried,1
C1252,732,48982,700000,15900,208700,44700,3,3,1,0,20,1,Freelance,0
C1253,655,31078,441000,14600,205200,0,0,0,2,0,53,0,Freelance,0
C1254,683,39392,399000,9200,126300,32400,3,5,2,0,43,0,Salaried,1
C1255,630,74805,521000,13700,258900,31200,2,5,0,0,63,3,Freelance,1
C1256,791,66863,387000,8700,293200,0,0,0,0,0,53,1,Self-Employed,0
C1257,664,74249,428000,10100,291000,0,0,0,1,0,20,0,Business Owner,0
C1258,545,70649,754000,24500,715100,0,0,0,0,0,33,0,Freelance,0
C1259,526,68047,485000,11800,249500,25000,2,4,1,0,81,0,Self-Employed,1
C1260,730,54633,275000,8600,59700,0,0,0,0,0,17,0,Salaried,0
C1261,706,57715,750000,16700,490700,53000,3,6,5,1,61,0,Freelance,1
C1262,689,29144,364000,8400,195800,0,0,0,1,0,7,1,Salaried,0
C1263,501,42962,297000,7100,173900,0,0,0,0,0,48,0,Business Owner,0
C1264,725,42542,174000,5800,78500,0,0,0,0,0,70,0,Salaried,0
C1265,774,69906,692000,16500,608900,15200,1,3,4,0,20,0,Self-Employed,0
C1266,636,52638,626000,13600,429300,0,0,0,2,0,39,0,Salaried,0
C1267,723,41499,469000,14100,207400,42800,3,3,2,0,41,1,Self-Employed,1
C1268,766,57362,205000,6600,95400,7700,1,2,1,1,65,0,Freelance,0
C1269,718,72779,933000,26300,643900,0,0,0,0,0,14,0,Freelance,0
C1270,652,82148,984000,22300,481700,23200,1,3,1,0,36,2,Self-Employed,1
C1271,477,28722,284000,6100,253900,0,0,0,0,0,45,0,Business Owner,0
C1272,711,26741,98000,2900,58100,0,0,1,3,2,44,0,Business Owner,1
C1273,807,32631,456000,9700,382700,0,0,0,0,0,44,0,Business Owner,0
C1274,698,87182,924000,21100,751100,0,0,0,2,0,39,0,Freelance,1
C1275,565,63848,572000,13300,536100,0,0,0,2,0,23,0,Freelance,1
C1276,657,48872,715000,22400,198100,25800,1,2,2,1,74,0,Business Owner,1
C1277,801,44657,167000,5100,134600,0,0,0,0,0,21,1,Salaried,0
C1278,614,23582,127000,4400,71600,0,0,0,1,1,58,1,Business Owner,0
C1279,768,46518,574000,14900,474500,44100,3,3,2,1,54,0,Salaried,1
C1280,736,55540,638000,13200,523700,0,0,0,1,0,66,0,Business Owner,0
C1281,766,20000,130000,4500,49800,0,0,0,0,0,73,0,Salaried,0
C1282,714,45956,354000,9900,153700,0,0,1,2,0,37,0,Freelance,0
C1283,681,58535,304000,6200,131900,0,0,1,2,0,77,0,Business Owner,0
C1284,651,36677,478000,16000,277800,65900,4,6,2,0,37,0,Business Owner,1
C1285,669,47846,493000,14100,112200,0,0,1,1,0,35,0,Self-Employed,0
C1286,847,57028,684000,16200,278700,0,0,0,3,0,40,0,Business Owner,0
C1287,532,41842,515000,16900,250500,0,0,0,0,0,46,0,Salaried,0
C1288,689,119581,520000,15500,331500,0,0,1,0,0,43,0,Self-Employed,0
C1289,655,127497,532000,14400,114500,0,0,0,1,0,59,0,Business Owner,0
C1290,834,32927,375000,12400,110400,0,0,0,2,0,18,1,Business Owner,0
C1291,762,94779,648000,15300,274700,0,0,0,0,0,47,0,Freelance,0
C1292,687,53349,443000,9900,352200,0,0,0,1,0,44,0,Self-Employed,0
C1293,765,71372,394000,10800,87200,0,0,0,0,0,32,0,Salaried,1
C1294,686,71075,742000,22200,444500,0,0,0,1,0,49,0,Business Owner,0
C1295,669,33499,197000,5800,156700,0,0,0,2,0,51,2,Freelance,0
C1296,665,55024,328000,11200,84700,13200,1,3,2,2,12,0,Business Owner,1
C1297,768,75241,929000,23800,707600,55800,2,5,5,1,39,3,Self-Employed,1
C1298,639,106197,938000,30100,363000,64900,2,5,5,1,59,1,Salaried,1
C1299,624,61116,303000,6800,261400,24000,3,4,1,0,42,1,Freelance,1
C1300,576,36851,414000,12700,153100,0,0,1,1,0,39,0,Business Owner,0
C1301,611,20453,171000,5600,71900,0,0,0,0,0,56,0,Salaried,0
C1302,850,20000,160000,5100,78400,0,0,1,0,0,72,0,Business Owner,0
C1303,657,55052,642000,13600,289100,27500,2,3,6,3,42,0,Business Owner,1
C1304,478,49432,647000,13800,312900,13100,1,2,3,0,21,0,Self-Employed,0
C1305,850,33911,393000,13500,110800,0,0,0,1,0,29,0,Self-Employed,0
C1306,565,51667,735000,17200,350900,33300,2,3,0,0,7,1,Business Owner,0
C1307,580,20539,168000,5700,118300,5500,1,2,1,1,38,0,Freelance,1
C1308,717,80351,303000,7800,113000,0,0,0,0,0,52,1,Self-Employed,0
C1309,747,31781,116000,3400,50000,0,0,1,0,0,41,0,Self-Employed,0
C1310,746,56590,789000,25200,229500,0,0,0,1,0,47,0,Self-Employed,0
C1311,689,38640,437000,9400,82300,0,0,0,0,0,50,0,Self-Employed,1
C1312,716,121929,1318000,42400,655500,167800,4,8,3,2,51,2,Salaried,1
C1313,653,82240,360000,11700,197500,13200,1,1,1,1,43,0,Business Owner,1
C1314,758,39332,135000,4700,90300,0,0,0,0,0,36,0,Salaried,0
C1315,711,48431,259000,7700,158100,0,0,0,0,0,39,0,Salaried,0
C1316,656,77217,597000,16100,402900,16600,1,1,2,2,25,2,Business Owner,1
C1317,792,60725,853000,26700,588200,0,0,0,0,0,64,1,Self-Employed,0
C1318,498,22148,113000,3900,36200,7000,2,4,2,1,46,0,Freelance,1
C1319,554,54852,363000,8600,243300,0,0,0,0,0,55,0,Self-Employed,0
C1320,752,129156,1186000,24100,1069400,0,0,0,0,0,72,0,Self-Employed,0
C1321,798,208005,672000,16300,129400,0,0,0,1,1,18,0,Self-Employed,0
C1322,627,37573,427000,14800,320200,14500,1,4,6,1,67,0,Self-Employed,1
C1323,702,81089,1037000,25600,345200,0,0,0,0,0,68,0,Freelance,0
C1324,720,53411,617000,19700,539100,0,0,0,1,0,57,2,Salaried,0
C1325,615,20047,86000,2000,73600,4000,2,4,1,1,33,2,Freelance,1
C1326,654,37376,293000,9200,61100,0,0,0,0,0,50,1,Business Owner,0
C1327,796,69088,484000,14800,427400,61400,4,4,6,1,45,2,Self-Employed,1
C1328,683,45424,374000,10000,301000,0,0,1,1,0,42,0,Freelance,0
C1329,841,63785,405000,10100,169400,0,0,0,0,0,40,0,Business Owner,0
C1330,582,89074,705000,16500,658100,0,0,1,0,0,34,1,Freelance,0
C1331,738,103394,1030000,36000,383600,0,0,0,3,0,78,0,Self-Employed,1
C1332,552,49768,672000,15000,459100,13800,1,3,2,1,50,2,Self-Employed,0
C1333,586,21206,253000,5600,101500,10200,2,3,1,1,31,0,Business Owner,1
C1334,773,50393,594000,12600,188500,0,0,0,0,0,60,0,Freelance,0
C1335,719,57751,292000,7400,270400,0,0,0,0,0,5,0,Self-Employed,0
C1336,713,57400,279000,9000,98700,0,0,1,0,0,43,0,Business Owner,0
C1337,709,56382,675000,22600,142400,0,0,0,1,0,34,0,Freelance,0
C1338,630,33690,191000,5400,167100,0,0,0,0,0,37,0,Freelance,0
C1339,781,154328,1090000,33400,884200,0,0,0,0,0,23,0,Business Owner,0
C1340,580,54361,164000,5400,112700,12600,2,4,1,1,63,3,Freelance,1
C1341,788,71640,1004000,33400,826900,0,0,0,0,0,5,0,Freelance,0
C1342,661,68617,911000,30600,500700,89900,3,5,0,0,58,3,Self-Employed,1
C1343,632,108398,748000,24500,654000,0,0,0,1,0,46,0,Self-Employed,0
C1344,699,236676,1536000,37800,1209200,0,0,0,0,0,82,0,Self-Employed,0
C1345,752,49449,243000,7400,151900,0,0,0,1,1,60,0,Business Owner,0
C1346,624,56035,663000,13700,200500,0,0,0,2,1,57,0,Salaried,0
C1347,819,62131,209000,5100,133100,0,0,0,0,0,51,0,Freelance,0
C1348,583,28832,124000,3500,94400,0,0,0,0,0,73,0,Business Owner,0
C1349,623,55966,635000,19600,599900,0,0,0,0,0,32,0,Salaried,0
C1350,645,57393,622000,15200,471600,33100,2,3,0,0,35,3,Salaried,1
C1351,667,34154,241000,7700,115300,0,0,0,2,0,41,0,Business Owner,0
C1352,678,25776,282000,7700,192500,35100,4,7,0,0,14,1,Salaried,1
C1353,708,79197,442000,11100,365900,0,0,0,0,0,40,0,Self-Employed,0
C1354,666,40726,279000,9600,173500,0,0,0,0,0,23,0,Business Owner,0
C1355,806,69640,1026000,32900,380600,0,0,0,1,1,47,0,Freelance,0
C1356,776,40665,184000,5500,28100,6300,1,1,2,1,47,0,Self-Employed,0
C1357,714,44260,361000,12300,340500,0,0,0,1,0,39,0,Freelance,0
C1358,631,59064,374000,8700,169800,0,0,0,0,0,38,0,Salaried,0
C1359,621,45360,544000,17300,331500,76900,4,5,2,1,57,1,Self-Employed,1
C1360,816,72230,338000,8600,295600,0,0,0,0,0,9,0,Freelance,0
C1361,691,27626,103000,3400,27200,0,0,0,0,0,77,0,Business Owner,0
C1362,726,98711,1025000,32600,932000,0,0,0,0,0,66,0,Salaried,0
C1363,677,40565,560000,13100,98100,0,0,0,0,0,23,0,Freelance,0
C1364,811,28281,366000,11700,266200,0,0,0,0,0,83,0,Salaried,0
C1365,627,91574,472000,10900,75300,12700,1,2,2,0,45,0,Freelance,0
C1366,747,43861,269000,7000,149000,0,0,1,0,0,51,0,Business Owner,0
C1367,805,20000,163000,5000,135500,0,0,0,0,0,41,0,Self-Employed,0
C1368,745,55629,279000,8200,214200,27200,3,5,2,1,38,0,Freelance,1
C1369,674,33900,402000,9000,147700,10100,1,2,1,1,63,0,Salaried,1
C1370,678,77920,869000,19300,309600,0,0,0,0,0,41,0,Business Owner,0
C1371,533,31239,129000,3000,42400,0,0,0,0,0,47,0,Self-Employed,0
C1372,774,38063,261000,7000,189800,0,0,0,0,0,54,0,Salaried,0
C1373,674,25255,351000,8700,324400,40500,4,5,1,0,43,0,Business Owner,1
C1374,654,38872,208000,5900,176500,0,0,0,0,0,55,0,Salaried,0
C1375,616,27147,396000,9300,345000,0,0,0,0,0,37,0,Business Owner,0
C1376,677,74211,792000,15900,279200,18900,1,2,3,2,35,0,Self-Employed,1
C1377,696,62478,679000,19200,260900,0,0,0,0,0,40,0,Self-Employed,0
C1378,588,122930,953000,28900,707100,0,0,1,1,1,32,0,Salaried,0
